feature_name,coefficient,model_key,fold
ENSG00000044574,0.17126438907927943,SC_NK_CD56bright,fold_4
ENSG00000067082,0.6952827934816858,SC_NK_CD56bright,fold_4
ENSG00000107968,-0.33584310778125664,SC_NK_CD56bright,fold_4
ENSG00000168209,-0.010792081326546922,SC_NK_CD56bright,fold_4
ENSG00000110651,-0.6283864063938762,SC_NK_CD56bright,fold_4
ENSG00000173020,-0.1292898437185357,SC_NK_CD56bright,fold_4
ENSG00000110719,-0.05654019185166718,SC_NK_CD56bright,fold_4
ENSG00000198851,-0.0814821984679645,SC_NK_CD56bright,fold_4
ENSG00000134954,0.08736725253375423,SC_NK_CD56bright,fold_4
ENSG00000167552,0.11683139886278963,SC_NK_CD56bright,fold_4
ENSG00000273149,0.10144982919377844,SC_NK_CD56bright,fold_4
ENSG00000100453,0.040424280258502684,SC_NK_CD56bright,fold_4
ENSG00000100906,0.17777472616857132,SC_NK_CD56bright,fold_4
ENSG00000170345,0.699467704613125,SC_NK_CD56bright,fold_4
ENSG00000213145,0.2480423976966961,SC_NK_CD56bright,fold_4
ENSG00000272888,-0.20703944733831753,SC_NK_CD56bright,fold_4
ENSG00000140678,-0.024318042102797855,SC_NK_CD56bright,fold_4
ENSG00000271503,0.1979144627366338,SC_NK_CD56bright,fold_4
ENSG00000185262,-0.27652377166875397,SC_NK_CD56bright,fold_4
ENSG00000161547,-0.014671544516161508,SC_NK_CD56bright,fold_4
ENSG00000141582,-0.14300946009145646,SC_NK_CD56bright,fold_4
ENSG00000126934,-0.15859714958308302,SC_NK_CD56bright,fold_4
ENSG00000130522,-0.5560569452528209,SC_NK_CD56bright,fold_4
ENSG00000128016,0.020032405461199346,SC_NK_CD56bright,fold_4
ENSG00000087074,0.3842670737842543,SC_NK_CD56bright,fold_4
ENSG00000077984,0.09258477570102149,SC_NK_CD56bright,fold_4
ENSG00000132819,-0.49466630098417197,SC_NK_CD56bright,fold_4
ENSG00000087460,-0.5709281116478787,SC_NK_CD56bright,fold_4
ENSG00000198888,-0.07079286601450621,SC_NK_CD56bright,fold_4
ENSG00000198763,-0.016833961889497033,SC_NK_CD56bright,fold_4
ENSG00000228253,-0.9430390980006651,SC_NK_CD56bright,fold_4
ENSG00000198840,-0.06294101494268081,SC_NK_CD56bright,fold_4
intercept,38.15936051177497,SC_NK_CD56bright,fold_5
ENSG00000177606,0.17753372011475718,SC_NK_CD56bright,fold_5
ENSG00000265972,-0.16981258580090966,SC_NK_CD56bright,fold_5
ENSG00000169564,-0.1989716180513817,SC_NK_CD56bright,fold_5
ENSG00000159692,-0.020326398638429343,SC_NK_CD56bright,fold_5
ENSG00000109321,-0.29568899636293594,SC_NK_CD56bright,fold_5
ENSG00000109320,-0.022705393136857252,SC_NK_CD56bright,fold_5
ENSG00000168685,-0.04175622168705141,SC_NK_CD56bright,fold_5
ENSG00000145649,0.07621561030407929,SC_NK_CD56bright,fold_5
ENSG00000120129,0.3869029710369229,SC_NK_CD56bright,fold_5
ENSG00000198055,-0.17508003685394502,SC_NK_CD56bright,fold_5
ENSG00000168298,0.19589886961017647,SC_NK_CD56bright,fold_5
ENSG00000272256,0.3076425596568482,SC_NK_CD56bright,fold_5
ENSG00000044574,0.19647889151642636,SC_NK_CD56bright,fold_5
ENSG00000067082,0.6996293396041945,SC_NK_CD56bright,fold_5
ENSG00000107968,-0.2792251608582021,SC_NK_CD56bright,fold_5
ENSG00000168209,-0.12956565777384518,SC_NK_CD56bright,fold_5
ENSG00000110651,-0.599108242023387,SC_NK_CD56bright,fold_5
ENSG00000173020,-0.1158741455198856,SC_NK_CD56bright,fold_5
ENSG00000110719,-0.040734498624857444,SC_NK_CD56bright,fold_5
ENSG00000198851,-0.06339757870122821,SC_NK_CD56bright,fold_5
ENSG00000167552,0.16130733210837375,SC_NK_CD56bright,fold_5
ENSG00000273149,0.06413389712709745,SC_NK_CD56bright,fold_5
ENSG00000100453,0.04129981395937455,SC_NK_CD56bright,fold_5
ENSG00000100906,0.10796818414278588,SC_NK_CD56bright,fold_5
ENSG00000170345,0.7173392114020283,SC_NK_CD56bright,fold_5
ENSG00000213145,0.2065812116959404,SC_NK_CD56bright,fold_5
ENSG00000140575,0.0168412771641294,SC_NK_CD56bright,fold_5
ENSG00000272888,-0.21403220010683585,SC_NK_CD56bright,fold_5
ENSG00000271503,0.2830708605370239,SC_NK_CD56bright,fold_5
ENSG00000185262,-0.47575412453631843,SC_NK_CD56bright,fold_5
ENSG00000141582,-0.1517556900011866,SC_NK_CD56bright,fold_5
ENSG00000126934,-0.05867895807819866,SC_NK_CD56bright,fold_5
ENSG00000130522,-0.4296600604649333,SC_NK_CD56bright,fold_5
ENSG00000087074,0.22050393513388458,SC_NK_CD56bright,fold_5
ENSG00000132819,-0.5005521673558075,SC_NK_CD56bright,fold_5
ENSG00000087460,-0.5918387402798467,SC_NK_CD56bright,fold_5
ENSG00000228253,-0.7384780233853316,SC_NK_CD56bright,fold_5
ENSG00000198899,0.05857143011690269,SC_NK_CD56bright,fold_5
intercept,44.78775486817571,SC_NK_CD56dim,fold_1
ENSG00000265972,-0.0503337837826826,SC_NK_CD56dim,fold_1
ENSG00000177954,-0.11271187756276216,SC_NK_CD56dim,fold_1
ENSG00000158869,-0.3270002198312293,SC_NK_CD56dim,fold_1
ENSG00000115738,-0.018175026322541147,SC_NK_CD56dim,fold_1
ENSG00000115956,0.2708006751805216,SC_NK_CD56dim,fold_1
ENSG00000169564,-0.018220702728713453,SC_NK_CD56dim,fold_1
ENSG00000169554,0.04809630848061203,SC_NK_CD56dim,fold_1
ENSG00000142327,-0.04903350851788125,SC_NK_CD56dim,fold_1
ENSG00000134107,0.025370589071409898,SC_NK_CD56dim,fold_1
ENSG00000168329,0.04411019929522512,SC_NK_CD56dim,fold_1
ENSG00000159674,-0.1698128930641424,SC_NK_CD56dim,fold_1
ENSG00000159692,-0.01718940911567703,SC_NK_CD56dim,fold_1
ENSG00000120129,0.7639426909749737,SC_NK_CD56dim,fold_1
ENSG00000168298,0.07257341604780257,SC_NK_CD56dim,fold_1
ENSG00000231389,0.1513854653865028,SC_NK_CD56dim,fold_1
ENSG00000223865,0.13224702916063644,SC_NK_CD56dim,fold_1
ENSG00000124614,-0.15903596935272912,SC_NK_CD56dim,fold_1
ENSG00000160932,-0.08713703208901168,SC_NK_CD56dim,fold_1
ENSG00000107317,0.021123627701170794,SC_NK_CD56dim,fold_1
ENSG00000188229,-0.005582083008047923,SC_NK_CD56dim,fold_1
ENSG00000067082,0.6675568328682815,SC_NK_CD56dim,fold_1
ENSG00000107968,-0.0822140034701264,SC_NK_CD56dim,fold_1
ENSG00000168209,-0.06756178322255771,SC_NK_CD56dim,fold_1
ENSG00000110651,-0.6297210916133367,SC_NK_CD56dim,fold_1
ENSG00000124942,0.06900258340415959,SC_NK_CD56dim,fold_1
ENSG00000167552,0.039831246982335006,SC_NK_CD56dim,fold_1
ENSG00000197728,0.008125906485928234,SC_NK_CD56dim,fold_1
ENSG00000111537,0.05639462020644941,SC_NK_CD56dim,fold_1
ENSG00000100450,0.13448396843551733,SC_NK_CD56dim,fold_1
ENSG00000213741,-0.22083869986102878,SC_NK_CD56dim,fold_1
ENSG00000054654,0.008142466078262708,SC_NK_CD56dim,fold_1
ENSG00000170345,0.7349175272108004,SC_NK_CD56dim,fold_1
ENSG00000213145,0.1545748365064498,SC_NK_CD56dim,fold_1
ENSG00000271503,0.275953434317522,SC_NK_CD56dim,fold_1
ENSG00000277632,0.028632366496114243,SC_NK_CD56dim,fold_1
ENSG00000185262,-0.05716956493074239,SC_NK_CD56dim,fold_1
ENSG00000141582,-0.18047335825365918,SC_NK_CD56dim,fold_1
ENSG00000173762,-0.18613381327945366,SC_NK_CD56dim,fold_1
ENSG00000176845,-0.2609563116908461,SC_NK_CD56dim,fold_1
ENSG00000099860,-0.46965925490093363,SC_NK_CD56dim,fold_1
ENSG00000160888,-0.13840913023178145,SC_NK_CD56dim,fold_1
ENSG00000130522,-0.6633630072962995,SC_NK_CD56dim,fold_1
ENSG00000128016,0.03197604766378849,SC_NK_CD56dim,fold_1
ENSG00000087074,0.21952441850915616,SC_NK_CD56dim,fold_1
ENSG00000132819,-0.24617635773064245,SC_NK_CD56dim,fold_1
ENSG00000087460,-0.30904441861256715,SC_NK_CD56dim,fold_1
ENSG00000157514,0.15276010354321226,SC_NK_CD56dim,fold_1
ENSG00000228253,-1.0200593921546297,SC_NK_CD56dim,fold_1
ENSG00000198899,0.03151276094640036,SC_NK_CD56dim,fold_1
ENSG00000198840,-0.4985421087630761,SC_NK_CD56dim,fold_1
ENSG00000198786,-0.004515820574549941,SC_NK_CD56dim,fold_1
intercept,44.743497721142155,SC_NK_CD56dim,fold_2
ENSG00000177606,0.1714911651042604,SC_NK_CD56dim,fold_2
ENSG00000265972,-0.033007877242272124,SC_NK_CD56dim,fold_2
ENSG00000158869,-0.35216174121066646,SC_NK_CD56dim,fold_2
ENSG00000115738,-0.007117931346970045,SC_NK_CD56dim,fold_2
ENSG00000115956,0.45321960319585686,SC_NK_CD56dim,fold_2
ENSG00000169564,-0.04694370937488755,SC_NK_CD56dim,fold_2
ENSG00000121966,-0.16077230650134688,SC_NK_CD56dim,fold_2
ENSG00000142327,-0.109124102763841,SC_NK_CD56dim,fold_2
ENSG00000168329,0.1575566587889102,SC_NK_CD56dim,fold_2
ENSG00000159674,-0.10785747487697668,SC_NK_CD56dim,fold_2
ENSG00000159692,-0.0934853514909503,SC_NK_CD56dim,fold_2
ENSG00000120129,0.5895822041688737,SC_NK_CD56dim,fold_2
ENSG00000168298,0.08041965023772708,SC_NK_CD56dim,fold_2
ENSG00000231389,0.12388304473670698,SC_NK_CD56dim,fold_2
ENSG00000223865,0.038064913499422426,SC_NK_CD56dim,fold_2
ENSG00000160932,-0.28812391420591593,SC_NK_CD56dim,fold_2
ENSG00000107317,0.17741474334028193,SC_NK_CD56dim,fold_2
ENSG00000067082,0.4667807670284824,SC_NK_CD56dim,fold_2
ENSG00000107968,-0.060790263502999944,SC_NK_CD56dim,fold_2
ENSG00000168209,-0.2703629916885702,SC_NK_CD56dim,fold_2
ENSG00000110651,-0.6498162153955851,SC_NK_CD56dim,fold_2
ENSG00000173020,-0.01962844665011665,SC_NK_CD56dim,fold_2
ENSG00000198851,-0.09274626968370271,SC_NK_CD56dim,fold_2
ENSG00000134545,-0.014562045354621361,SC_NK_CD56dim,fold_2
ENSG00000167552,0.08708662221525312,SC_NK_CD56dim,fold_2
ENSG00000100450,0.016409217826845176,SC_NK_CD56dim,fold_2
ENSG00000170345,0.6162958483423784,SC_NK_CD56dim,fold_2
ENSG00000213145,0.15238271201592843,SC_NK_CD56dim,fold_2
ENSG00000008517,0.04788029156407439,SC_NK_CD56dim,fold_2
ENSG00000271503,0.16967200277009373,SC_NK_CD56dim,fold_2
ENSG00000185262,-0.13900108264105965,SC_NK_CD56dim,fold_2
ENSG00000141582,-0.19655396585263674,SC_NK_CD56dim,fold_2
ENSG00000173762,-0.19240555565068063,SC_NK_CD56dim,fold_2
ENSG00000176845,-0.2507891850336444,SC_NK_CD56dim,fold_2
ENSG00000099860,-0.22629523910539293,SC_NK_CD56dim,fold_2
ENSG00000130522,-0.6704282607141652,SC_NK_CD56dim,fold_2
ENSG00000087074,0.16609096434759155,SC_NK_CD56dim,fold_2
ENSG00000077984,0.01980974013020811,SC_NK_CD56dim,fold_2
ENSG00000132819,-0.4046368794403878,SC_NK_CD56dim,fold_2
ENSG00000087460,-0.32337555775507504,SC_NK_CD56dim,fold_2
ENSG00000198888,-0.18008592068328927,SC_NK_CD56dim,fold_2
ENSG00000228253,-0.8687669945891043,SC_NK_CD56dim,fold_2
ENSG00000198840,-0.27289450410902516,SC_NK_CD56dim,fold_2
ENSG00000212907,-0.1027863415682159,SC_NK_CD56dim,fold_2
intercept,45.157282407786404,SC_NK_CD56dim,fold_3
ENSG00000177606,0.06666381893101368,SC_NK_CD56dim,fold_3
ENSG00000177954,-0.04081224170001968,SC_NK_CD56dim,fold_3
ENSG00000158869,-0.2823661661975611,SC_NK_CD56dim,fold_3
ENSG00000115738,-0.051574488851432836,SC_NK_CD56dim,fold_3
ENSG00000152518,-0.008535119850270789,SC_NK_CD56dim,fold_3
ENSG00000115956,0.5033264149952839,SC_NK_CD56dim,fold_3
ENSG00000169564,-0.024042917405984448,SC_NK_CD56dim,fold_3
ENSG00000169554,0.02640066335595851,SC_NK_CD56dim,fold_3
ENSG00000142327,-0.11188433242420887,SC_NK_CD56dim,fold_3
ENSG00000134107,0.009260764861326744,SC_NK_CD56dim,fold_3
ENSG00000168329,0.26355491517313434,SC_NK_CD56dim,fold_3
ENSG00000159674,-0.18207371246576795,SC_NK_CD56dim,fold_3
ENSG00000159692,-0.10235730135721346,SC_NK_CD56dim,fold_3
ENSG00000120129,0.7975453587514786,SC_NK_CD56dim,fold_3
ENSG00000168298,0.07816990814594126,SC_NK_CD56dim,fold_3
ENSG00000196126,0.006963495952645489,SC_NK_CD56dim,fold_3
ENSG00000231389,0.16594722239649412,SC_NK_CD56dim,fold_3
ENSG00000223865,0.04719292225656342,SC_NK_CD56dim,fold_3
ENSG00000124614,-0.19874269489265042,SC_NK_CD56dim,fold_3
ENSG00000160932,-0.13300655626035027,SC_NK_CD56dim,fold_3
ENSG00000067082,0.6612851028434663,SC_NK_CD56dim,fold_3
ENSG00000107968,-0.19181541636505836,SC_NK_CD56dim,fold_3
ENSG00000168209,-0.19410855176694558,SC_NK_CD56dim,fold_3
ENSG00000110651,-0.6690534045112484,SC_NK_CD56dim,fold_3
ENSG00000124942,0.02302764827899451,SC_NK_CD56dim,fold_3
ENSG00000173020,-0.049759380458944846,SC_NK_CD56dim,fold_3
ENSG00000167552,0.11622033687941692,SC_NK_CD56dim,fold_3
ENSG00000100450,0.06696654629727218,SC_NK_CD56dim,fold_3
ENSG00000100453,0.03895897367615011,SC_NK_CD56dim,fold_3
ENSG00000213741,-0.20154679484393975,SC_NK_CD56dim,fold_3
ENSG00000170345,0.7101648111371492,SC_NK_CD56dim,fold_3
ENSG00000213145,0.2138363868721366,SC_NK_CD56dim,fold_3
ENSG00000271503,0.1535240190007152,SC_NK_CD56dim,fold_3
ENSG00000185262,-0.11894032881839135,SC_NK_CD56dim,fold_3
ENSG00000141582,-0.25119061256324066,SC_NK_CD56dim,fold_3
ENSG00000173762,-0.26462186869390897,SC_NK_CD56dim,fold_3
ENSG00000176845,-0.16635812117904786,SC_NK_CD56dim,fold_3
ENSG00000099860,-0.388240189879058,SC_NK_CD56dim,fold_3
ENSG00000160888,-0.02725595868746109,SC_NK_CD56dim,fold_3
ENSG00000099797,0.005364773010428988,SC_NK_CD56dim,fold_3
ENSG00000130522,-0.667357985666613,SC_NK_CD56dim,fold_3
ENSG00000087074,0.2755196458436878,SC_NK_CD56dim,fold_3
ENSG00000077984,0.002032877374093628,SC_NK_CD56dim,fold_3
ENSG00000132819,-0.3807257679000281,SC_NK_CD56dim,fold_3
ENSG00000087460,-0.34511914453592973,SC_NK_CD56dim,fold_3
ENSG00000100097,0.09723747583175552,SC_NK_CD56dim,fold_3
ENSG00000157514,0.12999511414225987,SC_NK_CD56dim,fold_3
ENSG00000198888,-0.1306053424867285,SC_NK_CD56dim,fold_3
ENSG00000198763,-0.06920983974820523,SC_NK_CD56dim,fold_3
ENSG00000228253,-1.002285807789262,SC_NK_CD56dim,fold_3
ENSG00000198840,-0.5258030538842564,SC_NK_CD56dim,fold_3
ENSG00000212907,-0.16064870344946738,SC_NK_CD56dim,fold_3
intercept,43.910497256125346,SC_NK_CD56dim,fold_4
ENSG00000177606,0.06994710730408049,SC_NK_CD56dim,fold_4
ENSG00000177954,-0.0428660202125361,SC_NK_CD56dim,fold_4
ENSG00000158869,-0.41900381302725215,SC_NK_CD56dim,fold_4
ENSG00000115738,-0.038161360490276165,SC_NK_CD56dim,fold_4
ENSG00000115956,0.2575030517774239,SC_NK_CD56dim,fold_4
ENSG00000169564,-0.0516025820784805,SC_NK_CD56dim,fold_4
ENSG00000169554,0.016607779823183497,SC_NK_CD56dim,fold_4
ENSG00000142327,-0.07177585623935773,SC_NK_CD56dim,fold_4
ENSG00000159674,-0.14855771165666581,SC_NK_CD56dim,fold_4
ENSG00000159692,-0.07871299852863875,SC_NK_CD56dim,fold_4
ENSG00000120129,0.7001525867159745,SC_NK_CD56dim,fold_4
ENSG00000168298,0.09077883391581176,SC_NK_CD56dim,fold_4
ENSG00000198502,0.17565335532948145,SC_NK_CD56dim,fold_4
ENSG00000196126,0.0014999104375095587,SC_NK_CD56dim,fold_4
ENSG00000231389,0.19854117969913557,SC_NK_CD56dim,fold_4
ENSG00000223865,0.1777910133469076,SC_NK_CD56dim,fold_4
ENSG00000124614,-0.03701782631857249,SC_NK_CD56dim,fold_4
ENSG00000160932,-0.14500195435475707,SC_NK_CD56dim,fold_4
ENSG00000067082,0.5496726166686091,SC_NK_CD56dim,fold_4
ENSG00000168209,-0.12470559736350754,SC_NK_CD56dim,fold_4
ENSG00000110651,-0.6755906275959633,SC_NK_CD56dim,fold_4
ENSG00000124942,0.0979228402892848,SC_NK_CD56dim,fold_4
ENSG00000173020,-0.09743787194207114,SC_NK_CD56dim,fold_4
ENSG00000198851,-0.12601019095524185,SC_NK_CD56dim,fold_4
ENSG00000134545,-0.1422072486308522,SC_NK_CD56dim,fold_4
ENSG00000167552,0.04111589422830406,SC_NK_CD56dim,fold_4
ENSG00000100450,0.17670734355384846,SC_NK_CD56dim,fold_4
ENSG00000100453,0.08992390122453377,SC_NK_CD56dim,fold_4
ENSG00000213741,-0.17492779894791488,SC_NK_CD56dim,fold_4
ENSG00000170345,0.6290640779863471,SC_NK_CD56dim,fold_4
ENSG00000213145,0.17311621585938358,SC_NK_CD56dim,fold_4
ENSG00000271503,0.2191070545681668,SC_NK_CD56dim,fold_4
ENSG00000185262,-0.08031706585893186,SC_NK_CD56dim,fold_4
ENSG00000141582,-0.1875455706211216,SC_NK_CD56dim,fold_4
ENSG00000173762,-0.2588897218852578,SC_NK_CD56dim,fold_4
ENSG00000176845,-0.12183186431313611,SC_NK_CD56dim,fold_4
ENSG00000099860,-0.3196630275833805,SC_NK_CD56dim,fold_4
ENSG00000099797,0.012619571273546404,SC_NK_CD56dim,fold_4
ENSG00000130522,-0.7235201629268287,SC_NK_CD56dim,fold_4
ENSG00000128016,0.008039114242647203,SC_NK_CD56dim,fold_4
ENSG00000087074,0.23530537315124372,SC_NK_CD56dim,fold_4
ENSG00000077984,0.01709459989365097,SC_NK_CD56dim,fold_4
ENSG00000132819,-0.2448409480229516,SC_NK_CD56dim,fold_4
ENSG00000087460,-0.3761881137037095,SC_NK_CD56dim,fold_4
ENSG00000100097,0.01795355126147105,SC_NK_CD56dim,fold_4
ENSG00000157514,0.13183311071489115,SC_NK_CD56dim,fold_4
ENSG00000228253,-0.9228702668178174,SC_NK_CD56dim,fold_4
ENSG00000198899,0.01620970600948383,SC_NK_CD56dim,fold_4
ENSG00000198840,-0.40226305818954944,SC_NK_CD56dim,fold_4
ENSG00000212907,-0.06169865801582441,SC_NK_CD56dim,fold_4
intercept,44.484766828979105,SC_NK_CD56dim,fold_5
ENSG00000177606,0.20764390343690087,SC_NK_CD56dim,fold_5
ENSG00000158869,-0.4262130218231268,SC_NK_CD56dim,fold_5
ENSG00000152518,-0.015360452880189432,SC_NK_CD56dim,fold_5
ENSG00000115956,0.5200844602108354,SC_NK_CD56dim,fold_5
ENSG00000169564,-0.11663145126439128,SC_NK_CD56dim,fold_5
ENSG00000121966,-0.015841001716512267,SC_NK_CD56dim,fold_5
ENSG00000169554,0.018908735514891285,SC_NK_CD56dim,fold_5
ENSG00000142327,-0.19699395209814136,SC_NK_CD56dim,fold_5
ENSG00000134107,0.019489389490837263,SC_NK_CD56dim,fold_5
ENSG00000168329,0.23016444412745757,SC_NK_CD56dim,fold_5
ENSG00000159674,-0.16952123179767745,SC_NK_CD56dim,fold_5
ENSG00000159692,-0.165759283346814,SC_NK_CD56dim,fold_5
ENSG00000120129,0.5696009390063429,SC_NK_CD56dim,fold_5
ENSG00000168298,0.08954024049415003,SC_NK_CD56dim,fold_5
ENSG00000198502,0.27216222789172534,SC_NK_CD56dim,fold_5
ENSG00000231389,0.08088659785535565,SC_NK_CD56dim,fold_5
ENSG00000223865,0.05112253375514681,SC_NK_CD56dim,fold_5
ENSG00000124614,-0.06258937799178449,SC_NK_CD56dim,fold_5
ENSG00000160932,-0.14741172772507888,SC_NK_CD56dim,fold_5
ENSG00000107317,0.011326475770028275,SC_NK_CD56dim,fold_5
ENSG00000067082,0.5949190586630786,SC_NK_CD56dim,fold_5
ENSG00000026025,0.029662193200349758,SC_NK_CD56dim,fold_5
ENSG00000107968,-0.18219266151177665,SC_NK_CD56dim,fold_5
ENSG00000168209,-0.09620309302553894,SC_NK_CD56dim,fold_5
ENSG00000110651,-0.854145511151871,SC_NK_CD56dim,fold_5
ENSG00000124942,0.002460251628644129,SC_NK_CD56dim,fold_5
ENSG00000173020,-0.10856901816100024,SC_NK_CD56dim,fold_5
ENSG00000198851,-0.06252068542635848,SC_NK_CD56dim,fold_5
ENSG00000134545,-0.0674583182854633,SC_NK_CD56dim,fold_5
ENSG00000167552,0.12845329588085053,SC_NK_CD56dim,fold_5
ENSG00000111537,0.0019801111172761004,SC_NK_CD56dim,fold_5
ENSG00000100450,0.06410597747060698,SC_NK_CD56dim,fold_5
ENSG00000100453,0.0852874427724055,SC_NK_CD56dim,fold_5
ENSG00000213741,-0.20109225271138267,SC_NK_CD56dim,fold_5
ENSG00000170345,0.5342746897250049,SC_NK_CD56dim,fold_5
ENSG00000213145,0.30524449098631723,SC_NK_CD56dim,fold_5
ENSG00000008517,0.05641369805811332,SC_NK_CD56dim,fold_5
ENSG00000271503,0.26170617696109993,SC_NK_CD56dim,fold_5
ENSG00000185262,-0.21077382440629414,SC_NK_CD56dim,fold_5
ENSG00000141582,-0.20577089497208897,SC_NK_CD56dim,fold_5
ENSG00000173762,-0.28682214679991086,SC_NK_CD56dim,fold_5
ENSG00000176845,-0.31067591202620676,SC_NK_CD56dim,fold_5
ENSG00000099860,-0.10886913397544981,SC_NK_CD56dim,fold_5
ENSG00000126934,-0.005258672221369719,SC_NK_CD56dim,fold_5
ENSG00000099797,0.08814322023045816,SC_NK_CD56dim,fold_5
ENSG00000130522,-0.8360765218522853,SC_NK_CD56dim,fold_5
ENSG00000087074,0.190655270485269,SC_NK_CD56dim,fold_5
ENSG00000077984,0.01366334282198446,SC_NK_CD56dim,fold_5
ENSG00000124126,-0.006609635002946135,SC_NK_CD56dim,fold_5
ENSG00000132819,-0.4452256363484629,SC_NK_CD56dim,fold_5
ENSG00000087460,-0.3966374190054928,SC_NK_CD56dim,fold_5
ENSG00000100097,0.0552550862229866,SC_NK_CD56dim,fold_5
ENSG00000157514,0.03693039728427127,SC_NK_CD56dim,fold_5
ENSG00000129824,-0.0777865627204846,SC_NK_CD56dim,fold_5
ENSG00000198888,-0.08675589475857089,SC_NK_CD56dim,fold_5
ENSG00000198763,-0.001923970096805743,SC_NK_CD56dim,fold_5
ENSG00000228253,-0.8304111851443894,SC_NK_CD56dim,fold_5
ENSG00000198840,-0.40204675861986283,SC_NK_CD56dim,fold_5
ENSG00000212907,-0.17238414872030017,SC_NK_CD56dim,fold_5
ENSG00000198786,-0.06327614497833357,SC_NK_CD56dim,fold_5
intercept,41.43883178836266,SC_CD1c_mDC,fold_1
ENSG00000126709,-0.19590022568746104,SC_CD1c_mDC,fold_1
ENSG00000163220,-0.037683378493871274,SC_CD1c_mDC,fold_1
ENSG00000169564,-0.12162374092202918,SC_CD1c_mDC,fold_1
ENSG00000153234,0.08238854348294566,SC_CD1c_mDC,fold_1
ENSG00000109321,-0.06496503816996758,SC_CD1c_mDC,fold_1
ENSG00000113070,-0.22911175030039793,SC_CD1c_mDC,fold_1
ENSG00000120129,0.44473533332835663,SC_CD1c_mDC,fold_1
ENSG00000112149,0.005857163030193965,SC_CD1c_mDC,fold_1
ENSG00000237541,0.013709405652071427,SC_CD1c_mDC,fold_1
ENSG00000124614,-0.004905466185127957,SC_CD1c_mDC,fold_1
ENSG00000164713,-0.43592398683762623,SC_CD1c_mDC,fold_1
ENSG00000188483,-0.06110298547313295,SC_CD1c_mDC,fold_1
ENSG00000188229,-0.018711402810689944,SC_CD1c_mDC,fold_1
ENSG00000067082,0.6131954019947542,SC_CD1c_mDC,fold_1
ENSG00000173020,-0.10536821698813292,SC_CD1c_mDC,fold_1
ENSG00000090382,-0.12801214750343248,SC_CD1c_mDC,fold_1
ENSG00000273149,0.21495138130687905,SC_CD1c_mDC,fold_1
ENSG00000100906,0.019092013489240476,SC_CD1c_mDC,fold_1
ENSG00000170345,0.47877748541775417,SC_CD1c_mDC,fold_1
ENSG00000140044,-0.025875314641249394,SC_CD1c_mDC,fold_1
ENSG00000213145,0.28663780331389727,SC_CD1c_mDC,fold_1
ENSG00000141582,-0.2923406373470073,SC_CD1c_mDC,fold_1
ENSG00000099860,-0.7437895069262099,SC_CD1c_mDC,fold_1
ENSG00000127528,0.45217519538588524,SC_CD1c_mDC,fold_1
ENSG00000130522,-0.7633197180674733,SC_CD1c_mDC,fold_1
ENSG00000128016,0.8119341168876514,SC_CD1c_mDC,fold_1
ENSG00000125740,0.0027607211803326237,SC_CD1c_mDC,fold_1
ENSG00000172216,-0.07653476454540645,SC_CD1c_mDC,fold_1
ENSG00000087460,-0.5379350941586999,SC_CD1c_mDC,fold_1
ENSG00000228253,-0.554675433935992,SC_CD1c_mDC,fold_1
ENSG00000198840,-0.3426393271463957,SC_CD1c_mDC,fold_1
intercept,35.34035205037779,SC_CD1c_mDC,fold_2
ENSG00000116649,-0.03127652071871496,SC_CD1c_mDC,fold_2
ENSG00000177606,0.06377764581681941,SC_CD1c_mDC,fold_2
ENSG00000169564,-0.3287077914121351,SC_CD1c_mDC,fold_2
ENSG00000125538,0.04516675857260118,SC_CD1c_mDC,fold_2
ENSG00000153234,0.3100493455280787,SC_CD1c_mDC,fold_2
ENSG00000120129,0.7454726565989452,SC_CD1c_mDC,fold_2
ENSG00000112149,0.11228702573282882,SC_CD1c_mDC,fold_2
ENSG00000237541,0.6047072045093046,SC_CD1c_mDC,fold_2
ENSG00000203875,-0.18272590424769644,SC_CD1c_mDC,fold_2
ENSG00000118515,0.0180630538262309,SC_CD1c_mDC,fold_2
ENSG00000164713,-0.7068790855561189,SC_CD1c_mDC,fold_2
ENSG00000136826,0.06308711172743571,SC_CD1c_mDC,fold_2
ENSG00000067082,0.36724545244458684,SC_CD1c_mDC,fold_2
ENSG00000026025,0.08623837797822403,SC_CD1c_mDC,fold_2
ENSG00000165312,0.03753637085957793,SC_CD1c_mDC,fold_2
ENSG00000173020,-0.0632219157986113,SC_CD1c_mDC,fold_2
ENSG00000167552,0.04233275906504008,SC_CD1c_mDC,fold_2
ENSG00000090382,-0.4601949731402909,SC_CD1c_mDC,fold_2
ENSG00000102760,0.012680500019665211,SC_CD1c_mDC,fold_2
ENSG00000273149,0.12396947888072671,SC_CD1c_mDC,fold_2
ENSG00000100906,0.29335100265402514,SC_CD1c_mDC,fold_2
ENSG00000170345,0.6180394239374284,SC_CD1c_mDC,fold_2
ENSG00000213145,0.370557234232496,SC_CD1c_mDC,fold_2
ENSG00000185262,-0.027101684755221234,SC_CD1c_mDC,fold_2
ENSG00000141582,-0.05830165502976585,SC_CD1c_mDC,fold_2
ENSG00000183684,-0.1394014537244601,SC_CD1c_mDC,fold_2
ENSG00000171223,0.36858634294123327,SC_CD1c_mDC,fold_2
ENSG00000127528,0.4657229688268335,SC_CD1c_mDC,fold_2
ENSG00000130522,-0.8028022219391248,SC_CD1c_mDC,fold_2
